	tweet_textual_content	len	ID	Date	Source	Likes	RTs
54	"#E32019 - Hands on with #John Wick Hex

https://t.co/gl4qQnetoe https://t.co/C2ZpuSf9rj"	87	1140955593789890566	Tue Jun 18 12:13:06 +0000 2019	"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>"	0	0
55	John Wick 3 https://t.co/nwxzj1Iyet	35	1140957651632705536	Tue Jun 18 12:21:16 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	0
56	@driflaked Fijate que lo que mas me sorprende no es el Cruising, si no la hora, yo a esas horas estoy mas dormido que el perro de john wick	139	1140954913796689920	Tue Jun 18 12:10:24 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	1	0
57	@TribeGaming @BrawlStars In before, if it gets implemented, Epic Games files a lawsuit against them also using John Wick for a skin	131	1140954086092787714	Tue Jun 18 12:07:06 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	0
58	John Wick’ten önce platin sarısı saçlarıyla 1967’de dünyanın dört bir yanından gelen suikast timini gaz tabancası i… https://t.co/tPq2RRjVC5	140	1140957215190396928	Tue Jun 18 12:19:32 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	0
59	@cindylaurenmar1 “só roubei um carro pai”, não é qualquer carro, é o carro do john wick	87	1140954492441190400	Tue Jun 18 12:08:43 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	1	0
60	I can't believe they made a movie about John Wick from Fortnite	63	1140954290363588608	Tue Jun 18 12:07:55 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	0
61	"RT @3djuegos: La curiosa historia de cómo iba a ser el juego de John Wick: ""Era lo peor que podrías imaginar"" https://t.co/9GSKq7PrPb"	133	1140955321994792960	Tue Jun 18 12:12:01 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	2
62	"RT @psychoonacid: @jeremgrf @MdkFBG Parasite, 90s ,glass, rocketman, john wick, green book, la favorite, le chant du loup 
Si tu juges just…"	140	1140955674811228160	Tue Jun 18 12:13:25 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	1
63	John Wick sempre me apresentando musicas novas	46	1140955255804497920	Tue Jun 18 12:11:45 +0000 2019	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	0	0
64	"@jeremgrf @MdkFBG Parasite, 90s ,glass, rocketman, john wick, green book, la favorite, le chant du loup 
Si tu juge… https://t.co/Kj9gXZUDVY"	140	1140955393759305728	Tue Jun 18 12:12:18 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	4	1
65	@CinemarkChile Como van a comparar a chayane o como se llame contra John Wick mujer el te defenderá	99	1140956909966639104	Tue Jun 18 12:18:19 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	0
66	"RT @laufman: John Wick 

#johnwick #wick #chibiart #chibi #fanart #clipstudiopaint #cintiq27qhd #theboogeyman #babayaga https://t.co/hkLTZj…"	140	1140955112707371009	Tue Jun 18 12:11:11 +0000 2019	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	0	8
67	RT @WICKSPUNISHER: john wick when ernest interrupted him in the library https://t.co/KVG2QbJLUD	95	1140956701165793280	Tue Jun 18 12:17:30 +0000 2019	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	0	15
